SKU,"Attribute Set Name","Acne Treatment Benefits - Quiz","Anti Aging Treatments - Quiz","Cleanser Benefits - Quiz","Discoloration Benefits - Quiz","Exfoliator Benefits - Quiz","Eye Cream Benefits - Quiz",Ingredients,"Moisturizer Benefits - Quiz","Moisturizer Fragrance - Quiz","Serum Benefits - Quiz",Size,"Skin Concern","SPF Benefits - Quiz"
13050,"Kate Somerville",,,,,,,"<p><strong>Age Arrest Anti-Wrinkle Cream:&nbsp;</strong>Water/Aqua/Eau, Neopentyl Glycol Diheptanoate, Caprylic/Capric Triglycerides, Cetearyl Alcohol, Cocoglycerides, Propanediol, Glycerin, Cetyl Esters, Dimethicone, Tridecyl Neopentanoate, Stearyl Alcohol, Glyceryl Stearate, Ergothioneine, Panthenol, Tocopheryl Acetate, Palmitoyl Dipeptide-10, Kappaphycus Alvarezii Extract, Tocopherol, Tocotrienols, Aloe Barbadensis Leaf Juice, Avena Sativa (Oat) Bran Extract, Hydrolyzed Hyaluronic Acid, Adenosine, Sea Whip Extract, Tripleurospermum Maritimum Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Mentha Piperita (Peppermint) Leaf Extract, Passiflora Incarnata Fruit Extract, Aniba Rosaeodora (Rosewood) Wood Extract, Camellia Sinensis Leaf Extract, Cananga Odorata Flower Extract, Cupressus Sempervirens Seed Extract, Fucus Vesiculosus Extract, Prunus Armeniaca (Apricot) Fruit Extract, Jasminum Officinale (Jasmine) Flower/Leaf Extract, Vanilla Planifolia Fruit Extract, Citrus Aurantium Bergamia (Bergamot) Fruit Extract, Santalum Album (Sandalwood) Wood Extract, Coriandrum Sativum (Coriander) Seed Extract, Cucumis Melo Cantalupensis Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Prunus Persica (Peach) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Rose Extract, Rubus Idaeus (Raspberry) Fruit Extract, Tetrahexyldecyl Ascorbate, Ceteareth-20, PEG-40 Stearate, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Arachidyl Alcohol, Elaeis Guineensis (Palm) Oil, Cetyl Alcohol, Sorbitan Oleate, Isohexadecane, Xanthan Gum, Ethylhexylglycerin, Polysorbate 80, Disodium EDTA, Potassium Sorbate, Citric Acid, Phenoxyethanol, Sodium Benzoate, Sorbic Acid</p>
<p><strong>Age Arrest Eye Cream:&nbsp;</strong><span>Water/Aqua/Eau, Isocetyl Stearate, Caprylic/Capric Triglyceride, Glycerin, Glyceryl Stearate, Polymethylsilsesquioxane, Decyl Oleate, Propanediol, Stearic Acid, Dimethicone, Tocopheryl Acetate, Tocopherol, Kappaphycus Alvarezii Extract, Tocotrienols, Hydrolyzed Hyaluronic Acid, Sodium Hydroxide, Ascophyllum Nodosum Extract, Asparagopsis Armata Extract, Adenosine, Chrysanthellum Indicum Extract, Sea Whip Extract, Tripleurospermum Maritimum Extract, Aniba Rosaeodora (Rosewood) Wood Extract, Camellia Sinensis Leaf Extract, Rubus Idaeus (Raspberry) Fruit Extract, Passiflora Incarnata Fruit Extract, Prunus Armeniaca (Apricot) Fruit Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Cupressus Sempervirens Seed Extract, Fucus Vesiculosus Extract, Cananga Odorata Flower Extract, Citrus Aurantium Bergamia (Bergamot) Fruit Extract, Coriandrum Sativum (Coriander) Seed Extract, Cucumis Melo Cantalupensis Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Jasminum Officinale (Jasmine) Flower/Leaf Extract, Mentha Piperita (Peppermint) Leaf Extract, Prunus Persica (Peach) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Rose Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Santalum Album (Sandalwood) Wood Extract, Vanilla Planifolia Fruit Extract, Jojoba Esters, Acacia Decurrens/Jojoba/Sunflower Seed Wax Polyglyceryl-3 Esters, Diamond Powder, Elaeis Guineensis (Palm) Oil, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Butylene Glycol, Sorbitol, Cetyl Alcohol, Ethylhexylglycerin, Myristyl Alcohol, Stearyl Alcohol, Xanthan Gum, Disodium EDTA, Isopropyl Titanium Triisostearate, Potassium Sorbate, Sorbic Acid, Phenoxyethanol, Mica, Titanium Dioxide (CI 77891), Tin Oxide</span></p>
<p><strong>Age Arrest Hydrating Firming Mask:&nbsp;</strong>Water/Aqua/Eau, Neopentyl Glycol Diethylhexanoate, Caprylic/Capric Triglyceride, Bis-Stearyl Dimethicone, Stearyl Alcohol, Glycerin, Cocoglycerides, Propanediol, Cetyl Esters, Dimethicone, Hydroxyethylacrylate/Sodium Acryloyldimethyl Taurate Copolymer, Ceteareth-20, Cetyl Alcohol, Glyceryl Stearate, PEG-40 Stearate, Ergothioneine, Phenoxyethanol, Panthenol, Elaeis Guineensis (Palm) Oil, Kappaphycus Alvarezii Extract, Tocopheryl Acetate, Palmitoyl Dipeptide-10, Tetrahexydecyl Ascorbate, Tripleurospermum Maritima Extract, Xanthan Gum, Ethylhexylglycerin, Aloe Barbadensis Leaf Juice, C12-15 Alkyl Benzoate, Ceramide-3, Cetyl Palmitate, Disodium EDTA, Hydrolyzed Hyaluronic Acid, Laureth-23, Nymphaea Alba Leaf Cell Extract, Tocopherol, Tocotrienols, Trideceth-6 Phosphate, Adenosine, Alcohol, Sea Whip Extract, Aniba Rosaeodora (Rosewood) Wood Extract, Cananga Odorata Flower Extract, Centella Asiatica Leaf Cell Extract, Camellia Sinensis (Green Tea) Leaf Extract, Citrus Auranitum Bergamia (Bergamot) Fruit Extract, Coriandrum Sativum (Coriander) Seed Extract, Cucumis Melo Cantalupensis Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Cupressus Sempervirens Seed Extract, Fucus Visiculous Extract, Jasmie Officinale (Jasmine) Flower/Leaf Extract, Lavendula Angustifolia (Lavender) Flower/Leaf Stem Extract, Mentha Piperita (Peppermint) Leaf Extract, Passiflora Incarnate Fruit Extract, Prunus Armeniaca (Apricot) Fruit Extract, Prunus Persica (Peach) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Rosa Centifolia (Rose) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Rubus Idaeus (Raspberry) Fruit Extract, Santalum Album (Sandalwood) Wood Extract), Vanilla Plantifolia Fruit Extract</p>",,No,,Kit,"Anti-Aging, Dry",
13052,"Kate Somerville",,,,,,,"<p><span><strong>Gentle Daily Wash:</strong>&nbsp;<span>Water/Aqua/Eau, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Acrylates Copolymer, PEG/PPG-8/3 Diisostearate, Glycerin, Sodium Hydroxide, Silicone Quaternium-8, Quillaja Saponaria Bark Extract, Butylene Glycol, Lavandula Angustifolia (Lavender) Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Disodium EDTA, Salvia Officinalis (Sage) Oil, Zinc PCA, Citric Acid, Chlorphenesin, Potassium Sorbate, Sodium Benzoate, Linalool, Limonene</span></span></p>
<p><span><span><span><strong>Nourish Daily Moisturizer:</strong>&nbsp;</span></span></span>Water/Aqua/Eau, Cetyl Lactate, Ethylhexyl Palmitate, Glyceryl Stearate, PEG-100 Stearate, Glycerin, Lavendula (Lavender) Angustifolia Extract, Camellia Sinensis Leaf Extract, Butylene Glycol, Triethanolamine, Tetrahexyldecyl Ascorbate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Citrus Aurantium Dulcis (Orange) Peel Oil, Zingiber Officinale (Ginger) Extract, Disodium EDTA, Carbomer, Polysorbate 20, Retinyl Palmitate, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Tocopherol, Chlorphenesin, Sodium Benzoate, Potassium Sorbate, Limonene, Linalool</p>
<p><span><strong>Nourish Body Perfection Body Rescue Cream:</strong>&nbsp;<span>Water/Aqua/Eau, Neopentyl Glycol Diethylhexanoate, Butyrospermum Parkii (Shea) Butter, Theobroma Grandiflorum Fruit Extract, Myristyl Myristate, Pentaerythrityl Tetracaprylate/Tetracaprate, Cetearyl Alcohol, Glycerin, Propanediol, Glyceryl Stearate, PEG-40 Stearate, Cyclopentasiloxane, Cyclohexasiloxane, Squalane, Hydrolyzed Starch, Beta Vulgaris (Beet) Root Extract/Extrait de racine de betterave, Ceteareth-20, Dimethicone, Butylene Glycol, Tocopheryl Acetate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aminomethyl Propanol, Lavandula Angustifolia (Lavender) Oil, Citrus Aurantium Dulcis (Orange) Oil, Xanthan Gum, Mica, Silica, Ethylhexylglycerin, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Zingiber Officinale (Ginger) Extract, Camellia Oleifera Leaf Extract, Disodium EDTA, Carbomer, Polysorbate 20, Palmitoyl Oligopeotide, Palmitoyl Tetrapeptide-3, Phenoxyethanol, Titanium Dioxide (CI 77891), Limonene, Linalool, Citral, Geraniol</span></span></p>
<p><strong>Dilo Oil Restorative Treatment:</strong>&nbsp;<span>Ethyl Macadamiate, Cocos Nucifera (Coconut) Oil , Moringa Oleifera Seed Oil, Water/Aqua/Eau, Canarium Indicum Seed Oil, Cucurbita Pepo (Pumpkin) Seed Extract, Alaria Esculenta Extract, Calophyllum Inophyllum Seed Oil , Calophyllum Tacamahaca Seed Oil, Vanilla Planifolia Fruit Extract, Vanilla Tahitensis Fruit Extract, Caprylic/Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Oil, Oryza Sativa (Rice) Bran Extract, Plumeria Acutifolia Flower Extract, Tocopherol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Lupinus Albus Seed Extract, Amyris Balsamifera Bark Oil, Eugenia Caryophyllata, Juniperus Virginiana Oil, Cananga Odorata, Citrus Limunum, Ferula Galbanifua, Jasmine Officinalis</span></p>",,No,,Kit,"Anti-Aging, Dry",
13051,"Kate Somerville",,,,,,,"<p><span><strong>Oil Free Moisturizer:</strong>&nbsp;<span>Water/Aqua/Eau, Isocetyl Stearate, Pentaerythrityl Tetracaprylate/Tetracaprate, C12-15 Alkyl Benzoate, Polyamide-5, Xylitylglucoside, Anhydroxylitol, Xylitol, Dipalmitoyl Hydroxyproline, PEG/PPG-18/18 Dimethicone, Behenyl Alcohol, Pullulan, Cetearyl Ethylhexanoate, Sodium Polyacrylate, Dimethicone, Cyclopentasiloxane, Butylene Glycol, Trideceth-6, Algae Extract, Triethanolamine, Ahnfeltia Concinna Extract, Ethylhexylglycerin, Phenoxyethanol</span></span></p>
<p><strong>DermalQuench Clear&trade; Anti-Acne Treatment:</strong>&nbsp;<span>Active ingredient: Salicylic Acid, 0.5% Inactive ingredients: Water/Aqua/Eau, A 70 Propellant*, Perfluorohexane, Dimethicone, Propanediol, Isododecane, Perfluoroperhydrophenanthrene, Butylene Glycol, Perfluorodecalin, Glycerin, Glycereth-18 Ethylhexanoate, Cetearyl Alcohol, Ceteth-20 Phosphate, Dicetyl Phosphate, Tropaeolum Majus Flower/Leaf/Stem Extract, Avena Sativa (Oat) Extract, Cocamidopropyl Dimethylamine, Glycereth-18, Cyclopentasiloxane, Cyclohexasiloxane, Neopentyl Glycol Diheptanoate, PEG-60 Almond Glycerides, Caprylyl Glycol, Sodium Hydroxide, Sclerotium Gum, Tocopheryl Acetate, Retinyl Palmitate, Ascorbyl Palmitate, Phospholipids, Polysorbate 80, Hydrolyzed Hyaluronic Acid, Beeswax/Cera Alba/Cire d&rsquo;abeille, Butyrospermum Parkii (Shea Butter) Extract, Benzalkonium Chloride, Camellia Sinensis Leaf Extract, Palmitoyl Tripeptide-5, Ascorbic Acid, Palmitic Acid, Fucus Vesiculosis Extract, Zinc Sulfate, Clay, Oryza Sativa (Rice) Bran Extract, Boswellia Serrata Extract, Honey Extract/Mel/Extrait de miel, Simethicone, Carbomer, Oligopeptide-10 , Nordihydroguaiaretic Acid, Oleanolic Acid, Melaleuca Alternifolia(Tea Tree) Oil, Litsea Cubeba Oil, Lavandula Angustifolia (Lavender) Oil, Potassium Sorbate, Sodium Benzoate , Ethylhexylglycerin, Phenoxyethanol, Citral, Linalool *Propellant is an Isobutane-Propane blend that evaporates when product is expelled from container, and dissipates prior to contact with skin.</span></p>
<p><strong>ExfoliKate&reg; Acne Clearing Exfoliating Acne Treatment:</strong>&nbsp;<span>Active Ingredient: Salicylic acid 0.5%.&nbsp;</span>Inactive Ingredients: Water/Aqua/Eau, Dicaprylyl Carbonate, Montmorillonite, Glycerin, Distarch Phosphate, Triethanolamine, Glyceryl Stearate, 4-Terpineol, Jojoba Esters, Cetearyl Alcohol, Ceteareth-20, Polyacrylamide, Lactic Acid, Glycolic Acid, Phytic Acid, Protease, Copaifera Officinalis (Balsam Copaiba) Resin, C13-14 Isoparaffin, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Lavandula Angustifolia (Lavender) Oil, Carapa Guaianensis Seed Oil, Euterpe Oleracea Fruit Oil, Laureth-7, Dehydroxanthan Gum, Citrus Limon (Lemon) Peel Oil, Citrus Paradisi (Grapefruit) Peel Oil, Alcohol, Pelargonium Graveolens (Geranium) Flower Oil, Genipa Americana Fruit Extract, Ocimum Basilicum (Basil) Oil, Jasminum Officinale (Jasmine) Oil, Glycine, Carica Papaya (Papaya) Fruit Extract, Ananas Sativus (Pineapple) Fruit Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Salix Nigra (Willow) Bark Extract, Sodium Hydroxide, Ethylhexylglycerin, Phenoxyethanol, Limonene, Linalool</p>",,No,,Kit,"Anti-Aging, Dry",
13056,"Kate Somerville",,,,,,,"<p><span><strong>Age Arrest Anti-Wrinkle Cream:</strong>&nbsp;<span>Water/Aqua/Eau, Neopentyl Glycol Diheptanoate, Caprylic/Capric Triglycerides, Cetearyl Alcohol, Cocoglycerides, Propanediol, Glycerin, Cetyl Esters, Dimethicone, Tridecyl Neopentanoate, Stearyl Alcohol, Glyceryl Stearate, Ergothioneine, Panthenol, Tocopheryl Acetate, Palmitoyl Dipeptide-10, Kappaphycus Alvarezii Extract, Tocopherol, Tocotrienols, Aloe Barbadensis Leaf Juice, Avena Sativa (Oat) Bran Extract, Hydrolyzed Hyaluronic Acid, Adenosine, Sea Whip Extract, Tripleurospermum Maritimum Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Mentha Piperita (Peppermint) Leaf Extract, Passiflora Incarnata Fruit Extract, Aniba Rosaeodora (Rosewood) Wood Extract, Camellia Sinensis Leaf Extract, Cananga Odorata Flower Extract, Cupressus Sempervirens Seed Extract, Fucus Vesiculosus Extract, Prunus Armeniaca (Apricot) Fruit Extract, Jasminum Officinale (Jasmine) Flower/Leaf Extract, Vanilla Planifolia Fruit Extract, Citrus Aurantium Bergamia (Bergamot) Fruit Extract, Santalum Album (Sandalwood) Wood Extract, Coriandrum Sativum (Coriander) Seed Extract, Cucumis Melo Cantalupensis Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Prunus Persica (Peach) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Rose Extract, Rubus Idaeus (Raspberry) Fruit Extract, Tetrahexyldecyl Ascorbate, Ceteareth-20, PEG-40 Stearate, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Arachidyl Alcohol, Elaeis Guineensis (Palm) Oil, Cetyl Alcohol, Sorbitan Oleate, Isohexadecane, Xanthan Gum, Ethylhexylglycerin, Polysorbate 80, Disodium EDTA, Potassium Sorbate, Citric Acid, Phenoxyethanol, Sodium Benzoate, Sorbic Acid</span></span></p>
<p><strong>DermalQuench Liquid Lift&trade; Advanced Wrinkle Treatment:&nbsp;</strong>Water/Aqua/Eau, Perfluorohexane, A 70*, Perfluoroperhydrophenanthrene, Dimethicone, Propanediol, Neopentyl Glycol Diheptanoate, Perfluorodecalin, Tropaeolum Majus Flower/Leaf/Stem Extract, Isododecane, Cyclopentasiloxane, Glyceryl Stearate, Cetearyl Alcohol, Stearic Acid, Sodium Lauroyl Glutamate, Cyclohexasiloxane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hydrolyzed Hyaluronic Acid, Phospholipids, Retinyl Palmitate, Tocopheryl Acetate, Ascorbyl Palmitate, Sodium Hydroxide, Ehylhexylglycerin, Phenoxyethanol, Lavandula Angustifolia (Lavender) Oil&nbsp;*Propellant is an Isobutane-Propane blend that evaporates when product is expelled from container, and dissipates prior to contact with skin.</p>
<p><strong>Line Release Under Eye Repair Cream:</strong>&nbsp;<span>Water/Aqua/Eau, Polysilicone-11, Cyclotetrasiloxane, C12-15 Alkyl Benzoate, Glycerin, PPG-12/SMDI Copolymer, Cyclopentasiloxane, Theobroma Grandiflorum (Cupuacu) Seed Butter, Cetyl PEG/PPG-10/1 Dimethicone, Butylene Glycol, Dimethicone, C12-15 Alkyl Benzoate, Cyclopentasiloxane, Sodium Chloride, Acetyl Hexapeptide-8, Dimethiconol, Ethylhexylglycerin, Cucumis Sativus (Cucumber) Fruit Extract, Tribehenin, Cetyl Esters, Ethtylhexyl Cocoate, Urea, Sodium PCA, Hydrolyzed Rice Bran Protein, Ceramide 2, Trehalose, PEG 10 Rapeseed Sterol, PEG/PPG-18/18 Dimethicone, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Carbomer, Polysorbate 20, Oxido Reductases, Glycine Soja (Soybean) Protein, Triacetin, Lecithin, Hydrogenated Lecithin, Triethanolamine, Tocopheryl Acetate, Retinyl Palmitate, Hydrogenated Lecithin, Disodium Phosphate, Cyclohexasiloxane, Caprylic/Capric Triglyceride, BHT, Ascorbyl Palmitate, Xanthan Gum, Sodium Hyaluronate, Lysine, Glycine, Polyquaternium-51, Palmitoyl Oligopeptide, Glycolipids, Sodium Phosphate, Palmitoyl Tetrapeptide-7, Proline, Phenyl Trimethicone, Phenoxyethanol</span></p>
<p><strong>Purify Clarifying Cleanser:</strong>&nbsp;<span>Water/Aqua/Eau, Sodium Laureth Sulfate, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Methyl Gluceth-10, Glycol Stearate, Sodium Chloride, Rosmarinus Officinalis (Rosemary) Leaf Extract, Salicylic Acid, Menthyl Lactate, PPG-26-Buteth-26, PEG-120 Methyl Glucose Dioleate, PEG-40, Hydrogenated Castor Oil, Sodium Citrate, Citrus Aurantium Dulcis (Orange) Peel Oil, Mentha Piperita (Peppermint) Oil, Disodium EDTA, Tocopheryl Acetate, Lavandula Angustifolia (Lavender) Oil, Sodium Benzoate, Potassium Sorbate, Chlorphenesin, Limonene, Linalool</span></p>",,No,,Kit,"Anti-Aging, Dry",
13054,"Kate Somerville",,,,,,,"<p><strong>KateCeuticals&trade; Multi-Active Repair Lifting and Lineless Cream:</strong>&nbsp;<span>Water/Aqua/Eau, Diisopropyl Dimer Dilinoleate, Ethylhexyl Olivate, Sucrose Polysoyate, Glyceryl Betaine/Polyacrylic Acid Esters, Butylene Glycol, Glycerin, Betaine, Olea Europaea (Olive) Fruit Unsaponifiables, Glyceryl Stearate, Glycerin, PEG-100 Stearate, Dimethicone, Dipalmitoyl Hydroxyproline, Maltodextrin, Rubus Fruticosus (Blackberry) Leaf Extract, Glycine Soja (Soybean) Seed Extract, Cetearyl Alcohol, Panthenol, Mica, Silica, Sucrose Palmitate, Citrus Grandis (Grapefruit) Peel Oil, Citrus Aurantium Dulcis (Orange) Oil, Citrus Aurantifolia (Lime) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Peel Oil, Zingiber Officinale (Ginger) Root Oil, Mentha Piperita (Peppermint) Oil, Carbomer, Aminomethyl Propanol, Sigesbeckia Orientalis Extract, Ceteareth-20, Polyacrylate-13, Polyisobutene, Polysorbate 20, Caprylic/Capric Triglyceride, Rabdosia Rubescens Extract, Glyceryl Linoleate, Commiphora Mukul Resin Extract, Sodium Hyaluronate, Palmitoyl Tripeptide-5, Ceramide 2, Tocopherol, Disodium EDTA, Ethylhexylglycerin, Phenoxyethanol, Potassium Sorbate, Limonene, Linalool, Bismuth Oxychloride (CI 77163)</span></p>
<p><strong>KateCeuticals&trade; Multi-Active Repair Eye Cream:&nbsp;</strong><span>Water/Aqua/Eau, Cyclopentasiloxane, Glycerin, Glyceryl Betaine/Polyacrylic Acid Esters, Butylene Glycol, Dimethicone, Glycine Soja (Soybean) Seed Extract, Betaine, Polysilicone-11, Polyacrylate-13, Caffeine, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Dipalmitoyl Hydroxyproline, Palmitoyl Tripeptide-5, Ceramide 2, Commiphora Mukul Resin Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Tocopherol, Sodium Hyaluronate, Siloxanetriol Alginate, Sucrose Palmitate, Maltodextrin, Caprylic/Capric Triglyceride, Glyceryl Linoleate, Polyisobutene, Polysorbate 20, Decyl Glucoside, Methyl Methacrylate Crosspolymer, Ethylene/Acrylic Acid Copolymer, Carbomer, Disodium EDTA, Caprylhydroxamic Acid, Caprylyl Glycol, Mica, Tin Oxide, Titanium Dioxide (CI 77891)</span></p>
<p><strong>KateCeuticals&trade; Restor8 Replenishing Serum:</strong>&nbsp;<span>Water/Aqua/Eau, Propanediol, Isohexadecane, Polysilicone-11, Butylene Glycol, Polysorbate 20, Isocetyl Stearate, Glycerin, Myristyl Alcohol, Dipalmitoyl Hydroxyproline, Diisopropyl Sebacate, Polyacrylate-13, Polyisobutene, Glycine Soja (Soybean) Seed Extract, Maltodextrin, Citrus Grandis (Grapefruit) Peel Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Aurantifolia (Lime) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Peel Oil, Zingiber Officinale (Ginger) Root Oil, Mentha Piperita (Peppermint) Leaf Oil, Cyclopentasiloxane, Dimethiconol, Polymethylsilsesquioxane, Sucrose Palmitate, Ammonium Polyacryloyldimethyl Taurate, Myristyl Glucoside, Sigesbeckia Orientalis Extract, Triethanolamine, Caprylic/Capric Triglyceride, Tocopheryl Acetate, Rabdosia Rubescens Extract, Polysorbate 80, Glyceryl Linoleate, Ethylhexylglycerin, Commiphora Mukul Resin Extract, Sodium Hyaluronate, Palmitoyl Tripeptide-5, Ceramide 2, Tocopherol, Phenoxyethanol, Potassium Sorbate, Citral, Limonene, Linalool</span></p>",,No,,Kit,"Anti-Aging, Dry",
16196,"Kate Somerville",,,,,,,,,No,,"5 Fl. Oz.",,
16064,"Kate Somerville Moisturizers",,,,,,,,"combination skin, evens overall skin tone, reduces crow's feet, reduces expression lines, reduces fine lines and wrinkles, sensitive skin",No,,"0.5 Fl. Oz.",,
10229,"Kate Somerville Masks",,,,,,,"Water/Aqua/Eau, Propanediol, Glycerin, Glyceryl Polyacrylate, Polymethylsilsesquioxane, Polysorbate 20, Carbomer, Beta Vulgaris (Beet) Root Extract, Hydrolyzed Starch, Phenoxyethanol, Butylene Glycol, Aminomethyl Propanol, Limonene, Ethylhexylglycerin, Lavandula Angustifolia (Lavender) Oil, Hydrolyzed Hyaluronic Acid, Linalool, PVM/MA Copolymer, Disodium EDTA, Adenosine, Camellia Oleifera Leaf Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Zingiber Officinale (Ginger) Root Extract, Citrus Aurantium Dulcis (Orange) Oil, Tetrahexyldecyl Ascorbate, Retinyl Palmitate, Citric Acid, Helianthus Annuus (Sunflower) Seed Oil, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Tocopherol",,No,,"2 Fl. Oz.",,
16201,"Kate Somerville Moisturizers",,,,,,,,,No,,"0.5 Fl. Oz.",,
13060,"Kate Somerville",,,,,,,,,No,,"7.5 mL",,
10214,"Kate Somerville Anti Aging Treatments",,,,,,,"Water/Aqua/Eau, Perfluorohexane, A 70*, Perfluoroperhydrophenanthrene, Dimethicone, Propanediol, Neopentyl Glycol Diheptanoate, Perfluorodecalin, Tropaeolum Majus Flower/Leaf/Stem Extract, Isododecane, Cyclopentasiloxane, Glyceryl Stearate, Cetearyl Alcohol, Stearic Acid, Sodium Lauroyl Glutamate, Cyclohexasiloxane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hydrolyzed Hyaluronic Acid, Phospholipids, Retinyl Palmitate, Tocopheryl Acetate, Ascorbyl Palmitate, Sodium Hydroxide, Ehylhexylglycerin, Phenoxyethanol, Lavandula Angustifolia (Lavender) Oil

</p>*Propellant is an Isobutane-Propane blend that evaporates when product is expelled from container, and dissipates prior to contact with skin.",,No,,"0.5 Fl. Oz.",,
10228,"Kate Somerville",,,,,,,"Water/Aqua/Eau, Propanediol, Glycerin, Polysorbate 20, Phenoxyethanol, Beta Vulgaris (Beet) Root Extract, Hydrolyzed Corn Starch, Butylene Glycol, Algae Extract, Lavandula Angustifolia (Lavender) Oil, Ethylhexylglycerin, Montmorillonite, Aminomethyl Propanol, Adenosine, Camellia Oleifera Leaf Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Zingiber Officinale (Ginger) Root Extract, Citrus Aurantium Dulcis (Orange) Oil , Carbomer, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7",,No,,"4 Fl. Oz.",,
"80434 ",Default,,,,,,,,,No,,No,,
"10234 ",Default,,,,,,,,,No,,No,,
"10235 ",Default,,,,,,,,,No,,No,,
"10236 ",Default,,,,,,,,,No,,No,,
"11141 ",Default,,,,,,,,,No,,No,,
"11142 ",Default,,,,,,,,,No,,No,,
"11143 ",Default,,,,,,,,,No,,No,,
"11146 ",Default,,,,,,,,,No,,No,,
"13061 ",Default,,,,,,,,,No,,No,,
"13062 ",Default,,,,,,,,,No,,No,,
"14071 ",Default,,,,,,,,,No,,No,,
"14072 ",Default,,,,,,,,,No,,No,,
"15097 ",Default,,,,,,,,,No,,No,,
"15098 ",Default,,,,,,,,,No,,No,,
"15099 ",Default,,,,,,,,,No,,No,,
"16293 ",Default,,,,,,,,,No,,No,,
"16294 ",Default,,,,,,,,,No,,No,,
"16295 ",Default,,,,,,,,,No,,No,,
"20131 ",Default,,,,,,,,,No,,No,,
"20135 ",Default,,,,,,,,,No,,No,,
"35292 ",Default,,,,,,,,,No,,No,,
"35293 ",Default,,,,,,,,,No,,No,,
"35294 ",Default,,,,,,,,,No,,No,,
"40936 ",Default,,,,,,,,,No,,No,,
"40940 ",Default,,,,,,,,,No,,No,,
"40941 ",Default,,,,,,,,,No,,No,,
"47231 ",Default,,,,,,,,,No,,No,,
"47233 ",Default,,,,,,,,,No,,No,,
"60112 ",Default,,,,,,,,,No,,No,,
"60113 ",Default,,,,,,,,,No,,No,,
"70029 ",Default,,,,,,,,,No,,No,,
"80431 ",Default,,,,,,,,,No,,No,,
"80436 ",Default,,,,,,,,,No,,No,,
"80437 ",Default,,,,,,,,,No,,No,,
"90286 ",Default,,,,,,,,,No,,No,,
"90288 ",Default,,,,,,,,,No,,No,,
"90289 ",Default,,,,,,,,,No,,No,,
"MF10233 ",Default,,,,,,,,,No,,No,,
"90287 ",Default,,,,,,,,,No,,No,,
"MF10235 ",Default,,,,,,,,,No,,No,,
"MF10236 ",Default,,,,,,,,,No,,No,,
"MF10234 ",Default,,,,,,,,,No,,No,,
"MF11148 ",Default,,,,,,,,,No,,No,,
"MF11110 ",Default,,,,,,,,,No,,No,,
"MF11150 ",Default,,,,,,,,,No,,No,,
"MF12107 ",Default,,,,,,,,,No,,No,,
"MF13061 ",Default,,,,,,,,,No,,No,,
"MF12108 ",Default,,,,,,,,,No,,No,,
"MF13062 ",Default,,,,,,,,,No,,No,,
"MF14071 ",Default,,,,,,,,,No,,No,,
"MF14072 ",Default,,,,,,,,,No,,No,,
"MF15096 ",Default,,,,,,,,,No,,No,,
